@relation caracteristicas

@attribute verde_camisa_lenny real
@attribute azul_suspensorio_lenny real
@attribute marrom_barba_lenny real
@attribute laranja_camisa_nelson real
@attribute azul_colete_nelson real
@attribute azul_sapato_nelson real
@attribute classe {Lenny, Nelson}

@data
23.50910693301998,1.4555486192714453,2.622833431257344,0.0,0.0,0.0,Lenny
31.186655405405407,0.09721635698198199,3.3471459740990994,0.00219946509009009,0.4170185810810811,0.0,Lenny
10.995976796407184,0.0,1.7254553393213572,0.0,0.004678143712574851,0.0,Lenny
64.34168198529412,0.0,1.9324448529411766,0.0,0.0,0.0011488970588235295,Lenny
37.88442460317461,0.0,2.2424768518518516,0.02583498677248677,0.054770171957671955,0.005166997354497355,Lenny
16.27788597733711,0.0,1.2205648016997168,0.0033197592067988673,5.436658994334278,0.0033197592067988673,Lenny
5.65625,0.0,20.219866071428573,0.012276785714285716,0.0,0.011160714285714286,Lenny
58.32245879120879,0.0,0.6404532967032966,0.0,1.972870879120879,0.0,Lenny
32.77472527472528,0.0,2.114526098901099,0.0,0.03777472527472528,0.0,Lenny
10.772664835164836,0.0,1.9625686813186813,0.0,1.7393543956043958,0.0,Lenny
6.218081225680934,0.007599708171206226,0.9575632295719845,0.0,0.11855544747081712,0.022799124513618676,Lenny
14.085247238955823,0.3443461345381526,1.1985441767068272,7.843875502008031E-4,0.007059487951807228,0.0,Lenny
33.11831825657895,0.005139802631578947,3.9949115953947367,0.05525287828947368,0.019274259868421052,0.0025699013157894734,Lenny
18.013649425287355,0.0,4.351876795977012,0.0,0.001122485632183908,0.0,Lenny
27.723817567567565,0.0,1.4847589066339066,0.0,0.0,0.0057585995085995085,Lenny
10.663910505836576,0.4263436284046692,1.6118981031128405,0.0015199416342412452,0.012919503891050585,0.0,Lenny
8.31754147597254,0.02771024027459954,1.402495709382151,0.0840245995423341,0.0062571510297482836,0.0,Lenny
79.32419851036269,0.0,3.0622571243523318,0.0,0.0,0.00505990932642487,Lenny
29.563029661016948,0.0,5.611758474576272,0.0,0.045021186440677964,0.0,Lenny
28.161695075757574,0.0,1.4879261363636365,0.005918560606060606,0.5018939393939394,0.0,Lenny
18.78842213114754,0.27885152757078985,2.3355998509687037,0.0,0.066947652757079,0.0,Lenny
33.57244318181819,0.0,2.0525568181818183,0.0,0.0,0.0,Lenny
12.412308673469388,0.6115615889212828,1.2925929300291545,0.0,0.0,0.0,Lenny
35.33028331712062,0.0,3.9594479571984436,0.09727626459143969,0.946163667315175,0.0,Lenny
69.5819505899705,0.0,3.814067109144543,0.0,0.6061025073746312,0.0011522861356932153,Lenny
15.677540204678362,0.0,2.9285453216374266,0.009137426900584795,0.04454495614035087,0.01827485380116959,Lenny
21.979076557093425,0.005406574394463668,4.167117214532872,0.008109861591695501,0.035142733564013845,0.020274653979238753,Lenny
16.878498134328357,0.02681902985074627,4.748134328358209,0.0,0.003498134328358209,0.0,Lenny
24.306418678977273,0.004438920454545455,2.286044034090909,0.0011097301136363637,0.5881569602272727,0.0,Lenny
19.62990274234694,0.6228077168367347,0.8091517857142858,0.0,0.01594387755102041,0.0029894770408163264,Lenny
6.598724048442907,0.0,3.275032439446367,0.07434039792387544,0.0,0.0,Lenny
13.651945153061224,0.7154815051020409,4.925661670918367,0.0049824617346938774,0.0,0.0,Lenny
29.536714702072537,0.0,4.897992227979275,0.2550194300518135,0.5727817357512954,0.0,Lenny
34.18778335492228,0.6304647020725388,2.2526716321243523,0.024287564766839378,0.20948024611398963,0.009107836787564766,Lenny
58.88758296460177,0.03917772861356932,2.1709070796460175,0.006913716814159292,0.008066002949852507,0.0023045722713864306,Lenny
7.49116323907455,0.0,6.9850578406169666,0.0010041773778920308,0.14861825192802056,0.0,Lenny
46.10072544642857,0.0,2.086654974489796,0.012954400510204082,0.05879304846938776,0.0,Lenny
41.44571729274612,0.023275582901554404,4.098526554404145,0.32282221502590674,0.34710977979274615,0.004047927461139897,Lenny
12.405711206896552,0.0,2.8433581504702192,0.0,0.0,0.0,Lenny
36.41819138601036,0.16900097150259066,3.9740527849740936,0.021251619170984455,0.06679080310880829,0.0,Lenny
62.75811209439528,0.014979719764011799,2.791989306784661,0.016132005899705013,0.03687315634218289,0.0,Lenny
50.05646202064897,0.0,2.7458978613569323,0.0011522861356932153,0.0011522861356932153,0.003456858407079646,Lenny
49.151470115681235,0.09840938303341902,2.0003213367609254,0.008033419023136246,0.08736343187660668,0.0,Lenny
34.60472879955947,0.009464482378854626,0.05334526431718062,0.0,0.390625,0.0017208149779735684,Lenny
13.416067477876107,0.008066002949852507,2.0625921828908553,0.0011522861356932153,0.016132005899705013,0.004609144542772861,Lenny
56.22246696035242,0.0,1.573685297356828,0.0,0.36653359030837,0.06883259911894274,Lenny
67.46404867256636,0.0,3.4130715339233038,0.0,0.0,0.032264011799410026,Lenny
17.828171091445427,0.005761430678466076,0.4217367256637168,0.0023045722713864306,0.07259402654867257,0.0,Lenny
24.161585365853657,0.00272212543554007,2.7207643728222997,0.16196646341463414,0.6152003484320557,0.0,Lenny
32.7507174744898,0.01793686224489796,3.315330038265306,0.020926339285714284,0.06676498724489796,0.0,Lenny
11.555643284574469,0.0,6.064037566489362,0.017661236702127662,0.0,0.0,Lenny
37.9296875,0.0,4.133112980769231,0.07061298076923077,1.0892427884615383,0.0,Lenny
34.75246923575129,0.0,2.5937095207253886,0.0,0.00505990932642487,0.0,Lenny
34.98344264403292,0.0072337962962962955,1.5600887345679013,0.11654449588477366,0.04018775720164609,0.004822530864197531,Lenny
32.538419495884774,0.01366383744855967,2.1942515432098766,0.21219135802469136,0.042599022633744855,0.0016075102880658437,Lenny
30.323517628205128,0.006677350427350428,3.922943376068376,0.008346688034188034,0.08388421474358974,0.004173344017094017,Lenny
55.25012860082305,0.0184863683127572,6.984230324074074,0.0,2.7166923868312756,0.009645061728395061,Lenny
60.02929687500001,0.0,2.205403645833333,0.0,0.0016276041666666667,0.0,Lenny
7.628038194444445,0.0,1.587540064102564,0.020866720085470084,8.346688034188035E-4,0.0,Lenny
66.50188577586206,0.0,1.3500134698275863,0.0010102370689655173,0.01380657327586207,0.037042025862068964,Lenny
42.399505876068375,0.0734508547008547,3.262720352564102,0.5483774038461539,0.01252003205128205,0.0,Lenny
58.25778034979424,0.008037551440329218,2.1227173353909468,0.03134645061728395,0.10127314814814814,0.0,Lenny
36.08774038461539,0.0968215811965812,4.094050480769231,0.5634014423076923,0.006677350427350428,0.0,Lenny
43.70703125,0.013020833333333334,1.3697916666666667,6.510416666666667E-4,0.47460937500000006,0.0,Lenny
43.357421875,0.002604166666666667,1.6516927083333335,0.007161458333333333,0.5091145833333333,0.0,Lenny
39.40031322843823,0.08741258741258741,2.9483537296037294,0.0027316433566433565,0.24402680652680656,0.0,Lenny
21.789713541666668,0.10026041666666666,4.128255208333333,0.00390625,0.004557291666666667,0.0,Lenny
21.799479166666664,0.10611979166666667,3.228515625,0.0,0.0013020833333333335,0.0,Lenny
39.300130208333336,0.12044270833333334,1.4147135416666667,0.03255208333333333,0.06640625,0.005859375,Lenny
44.66100305944056,0.0,0.26724577505827507,0.003642191142191142,0.0,0.009560751748251748,Lenny
38.8359375,0.12825520833333331,1.5748697916666665,0.025390625,0.07421875,0.009114583333333334,Lenny
22.16796875,0.087890625,3.8444010416666665,0.00390625,0.005859375,0.0,Lenny
58.268229166666664,0.0024112654320987653,1.929414223251029,0.01286008230452675,8.037551440329218E-4,0.02210326646090535,Lenny
14.657278806584362,0.008037551440329218,3.9054462448559675,0.0739454732510288,0.34079218106995884,0.0,Lenny
16.81737075617284,0.0,1.9965277777777777,0.0,0.0036168981481481477,0.0,Lenny
27.166120113168724,8.037551440329218E-4,3.155542695473251,0.08278677983539096,0.015271347736625515,0.0,Lenny
45.440297067901234,0.0,0.9805812757201646,0.010448816872427984,0.2837255658436214,0.0,Lenny
42.07738554526749,0.0,2.8316293724279835,0.20817258230452673,0.0,0.0,Lenny
13.331886574074073,0.0,6.985435956790123,0.19209747942386832,0.004822530864197531,0.0,Lenny
32.58905606995885,0.0,3.8234632201646095,0.02652391975308642,0.0,0.0,Lenny
47.20293209876543,0.0,0.4565329218106996,0.00884130658436214,0.01768261316872428,0.0016075102880658437,Lenny
46.913580246913575,0.0,0.4870756172839506,0.006430041152263375,0.0257201646090535,0.0,Lenny
41.39532342657343,0.0,2.648783508158508,0.017300407925407924,0.0,0.0,Lenny
41.276692708333336,0.020833333333333336,1.0013020833333335,0.010416666666666668,0.24283854166666669,0.0,Lenny
35.82256301440329,0.0,3.512409979423868,0.0024112654320987653,0.06349665637860083,8.037551440329218E-4,Lenny
76.20724022633745,0.0,1.1766975308641976,0.0,0.0,0.0,Lenny
76.1839313271605,0.0,6.037004886831276,0.0032150205761316874,0.016075102880658436,0.0,Lenny
31.681640625,0.0,3.09375,0.009765625,0.080078125,0.016276041666666664,Lenny
70.90607317386831,0.005626286008230453,3.741078317901234,0.004822530864197531,0.0,8.037551440329218E-4,Lenny
76.8044302983539,8.037551440329218E-4,5.772569444444445,8.037551440329218E-4,0.020093878600823047,0.0,Lenny
23.005859375,0.0013020833333333335,1.724609375,0.0,0.787109375,0.0,Lenny
17.250651041666668,0.0,4.081380208333334,0.10742187500000001,0.013020833333333334,0.031901041666666664,Lenny
46.0078125,6.510416666666667E-4,0.705078125,0.007161458333333333,0.0859375,0.001953125,Lenny
39.81963734567901,0.03415959362139918,1.3997395833333335,0.0,0.028935185185185182,0.0,Lenny
82.49059606481481,0.0,1.372411908436214,0.004018775720164609,0.008439429012345678,0.0,Lenny
32.642907664609055,4.174704218106996,0.5236464763374485,0.0,0.010046939300411523,0.0,Lenny
41.444010416666664,0.01171875,2.9342447916666665,0.010416666666666668,0.012369791666666668,0.0,Lenny
82.50184863683128,0.0,1.3848701131687242,0.004018775720164609,0.008439429012345678,0.0,Lenny
38.637369791666664,0.004557291666666667,2.583984375,0.0013020833333333335,0.6315104166666666,0.0,Lenny
86.63194444444444,0.0,2.198270318930041,0.0,0.0072337962962962955,0.0,Lenny
39.9296875,0.001953125,2.0963541666666665,0.021484375,0.020833333333333336,0.0,Lenny
55.56118184156379,0.0,1.896460262345679,0.0,0.2158082561728395,0.02732767489711934,Lenny
48.61191486625515,0.0,0.2732767489711934,0.0,0.0032150205761316874,0.0,Lenny
42.03059895833333,0.016276041666666664,3.292317708333333,0.018229166666666668,6.510416666666667E-4,0.0,Lenny
76.68105388374485,0.0,0.09685249485596709,0.0,0.01768261316872428,0.0,Lenny
38.50067515432099,0.0032150205761316874,3.7527327674897117,0.15673225308641975,0.2346965020576132,8.037551440329218E-4,Lenny
32.603925540123456,4.174704218106996,0.5111882716049383,0.0,0.010046939300411523,0.0,Lenny
54.38890496399177,4.018775720164609E-4,2.480388374485597,0.0,0.10006751543209877,0.01326195987654321,Lenny
55.24369855967078,0.0,1.0939107510288064,8.037551440329218E-4,0.15030221193415638,0.004822530864197531,Lenny
31.917116769547327,4.513487011316872,0.4352334104938272,0.0,0.006430041152263375,0.0,Lenny
54.15621784979424,0.00884130658436214,0.3793724279835391,0.0,0.0016075102880658437,0.0,Lenny
56.838441506410255,0.04757612179487179,2.2218883547008548,0.006677350427350428,0.010850694444444444,0.0,Lenny
32.64704593267882,0.0,0.31885518934081347,0.0,5.748159186535765,0.0,Lenny
29.278645833333332,0.0013020833333333335,5.692708333333334,0.005208333333333334,0.028645833333333332,0.0,Lenny
55.399627057613166,0.0,0.9669174382716049,8.037551440329218E-4,0.13904963991769548,0.006430041152263375,Lenny
41.803305041152264,0.0257201646090535,4.961580504115226,0.0329539609053498,0.26041666666666663,0.0032150205761316874,Lenny
45.159786522633745,0.024112654320987654,2.826806841563786,0.0024112654320987653,0.12297453703703703,0.004822530864197531,Lenny
